id_bat,final_community
BAT_125756,-1_noise
BAT_125758,-1_noise
BAT_125760,-1_noise
BAT_125762,-1_noise
BAT_125764,-1_noise
BAT_125766,-1_noise
BAT_125768,-1_noise
BAT_125770,-1_noise
BAT_125772,-1_noise
BAT_125773,-1_noise
BAT_125777,-1_noise
BAT_125778,-1_noise
BAT_125779,-1_noise
BAT_125780,-1_noise
BAT_125782,-1_noise
BAT_125783,-1_noise
BAT_125785,-1_noise
BAT_125786,-1_noise
BAT_125787,-1_noise
BAT_125790,-1_noise
BAT_125791,-1_noise
BAT_125792,-1_noise
BAT_125793,-1_noise
BAT_125794,-1_noise
BAT_125795,-1_noise
BAT_125796,-1_noise
BAT_125797,-1_noise
BAT_125798,-1_noise
BAT_125801,-1_noise
BAT_125804,-1_noise
BAT_125806,-1_noise
BAT_125808,-1_noise
BAT_125810,-1_noise
BAT_125815,-1_noise
BAT_125817,-1_noise
BAT_125818,-1_noise
BAT_125819,-1_noise
BAT_125820,-1_noise
BAT_125821,-1_noise
BAT_125822,-1_noise
BAT_125823,-1_noise
BAT_125824,-1_noise
BAT_125833,-1_noise
BAT_125834,-1_noise
BAT_125835,-1_noise
BAT_125845,-1_noise
BAT_125847,-1_noise
BAT_125848,-1_noise
BAT_125849,-1_noise
BAT_125850,-1_noise
BAT_125852,-1_noise
BAT_125854,-1_noise
BAT_125855,-1_noise
BAT_125857,-1_noise
BAT_125858,-1_noise
BAT_125860,-1_noise
BAT_125861,-1_noise
BAT_125862,-1_noise
BAT_125863,-1_noise
BAT_125864,-1_noise
BAT_125866,-1_noise
BAT_125867,-1_noise
BAT_125869,-1_noise
BAT_125872,-1_noise
BAT_125873,-1_noise
BAT_125877,-1_noise
BAT_125878,-1_noise
BAT_125879,-1_noise
BAT_125880,-1_noise
BAT_125881,-1_noise
BAT_125883,-1_noise
BAT_125884,-1_noise
BAT_125885,-1_noise
BAT_125888,-1_noise
BAT_125891,-1_noise
BAT_125892,-1_noise
BAT_125894,-1_noise
BAT_125896,-1_noise
BAT_125897,-1_noise
BAT_125899,-1_noise
BAT_125905,-1_noise
BAT_125906,-1_noise
BAT_125913,-1_noise
BAT_125914,-1_noise
BAT_125916,-1_noise
BAT_125924,-1_noise
BAT_125931,-1_noise
BAT_125932,-1_noise
BAT_125933,-1_noise
BAT_125937,-1_noise
BAT_125938,-1_noise
BAT_125939,-1_noise
BAT_125941,-1_noise
BAT_125942,-1_noise
BAT_125943,-1_noise
BAT_125944,-1_noise
BAT_125945,-1_noise
BAT_125946,-1_noise
BAT_125948,-1_noise
BAT_125949,-1_noise
BAT_125950,-1_noise
BAT_125956,-1_noise
BAT_125957,-1_noise
BAT_125958,-1_noise
BAT_125961,-1_noise
BAT_125963,-1_noise
BAT_125964,-1_noise
BAT_125965,-1_noise
BAT_125966,-1_noise
BAT_125967,-1_noise
BAT_125970,-1_noise
BAT_125971,-1_noise
BAT_125973,-1_noise
BAT_125974,-1_noise
BAT_125976,-1_noise
BAT_125977,-1_noise
BAT_125980,-1_noise
BAT_125982,-1_noise
BAT_125984,-1_noise
BAT_125985,-1_noise
BAT_125986,-1_noise
BAT_125990,-1_noise
BAT_125991,-1_noise
BAT_125992,-1_noise
BAT_125993,-1_noise
BAT_125994,-1_noise
BAT_125999,-1_noise
BAT_126003,-1_noise
BAT_126005,-1_noise
BAT_126006,-1_noise
BAT_126009,-1_noise
BAT_126011,-1_noise
BAT_126016,-1_noise
BAT_126017,-1_noise
BAT_126019,-1_noise
BAT_126020,-1_noise
BAT_126024,-1_noise
BAT_126025,-1_noise
BAT_126026,-1_noise
BAT_126027,-1_noise
BAT_126028,-1_noise
BAT_126030,-1_noise
BAT_126034,-1_noise
BAT_126037,-1_noise
BAT_126038,-1_noise
BAT_126039,-1_noise
BAT_126040,-1_noise
BAT_126042,-1_noise
BAT_126043,-1_noise
BAT_126044,-1_noise
BAT_126046,-1_noise
BAT_126049,-1_noise
BAT_126050,-1_noise
BAT_126051,-1_noise
BAT_126054,-1_noise
BAT_126056,-1_noise
BAT_126057,-1_noise
BAT_126058,-1_noise
BAT_126061,-1_noise
BAT_126065,-1_noise
BAT_126067,-1_noise
BAT_126068,-1_noise
BAT_126069,-1_noise
BAT_126071,-1_noise
BAT_126072,-1_noise
BAT_126074,-1_noise
BAT_126075,-1_noise
BAT_126077,-1_noise
BAT_126078,-1_noise
BAT_126081,-1_noise
BAT_126084,-1_noise
BAT_126085,-1_noise
BAT_126089,-1_noise
BAT_126091,-1_noise
BAT_126094,-1_noise
BAT_126098,-1_noise
BAT_126099,-1_noise
BAT_126102,-1_noise
BAT_126104,-1_noise
BAT_126107,-1_noise
BAT_126108,-1_noise
BAT_126109,-1_noise
BAT_126112,-1_noise
BAT_126113,-1_noise
BAT_126118,-1_noise
BAT_126120,-1_noise
BAT_126124,-1_noise
BAT_126126,-1_noise
BAT_126127,-1_noise
BAT_126128,-1_noise
BAT_126129,-1_noise
BAT_126130,-1_noise
BAT_126137,-1_noise
BAT_126139,-1_noise
BAT_126143,-1_noise
BAT_126151,-1_noise
BAT_126154,-1_noise
BAT_126157,-1_noise
BAT_126160,-1_noise
BAT_126161,-1_noise
BAT_126163,-1_noise
BAT_126164,-1_noise
BAT_126166,-1_noise
BAT_126169,-1_noise
BAT_126170,-1_noise
BAT_126171,-1_noise
BAT_126173,-1_noise
BAT_126185,-1_noise
BAT_126187,-1_noise
BAT_126189,-1_noise
BAT_126191,-1_noise
BAT_126193,-1_noise
BAT_126195,-1_noise
BAT_126196,-1_noise
BAT_126197,-1_noise
BAT_126202,-1_noise
BAT_126203,-1_noise
BAT_126204,-1_noise
BAT_126215,-1_noise
BAT_126226,-1_noise
BAT_126228,-1_noise
BAT_126229,-1_noise
BAT_126231,-1_noise
BAT_126232,-1_noise
BAT_126240,-1_noise
BAT_126241,-1_noise
BAT_126243,-1_noise
BAT_126251,-1_noise
BAT_126255,-1_noise
BAT_126258,-1_noise
BAT_126266,-1_noise
BAT_126267,-1_noise
BAT_126268,-1_noise
BAT_126269,-1_noise
BAT_126271,-1_noise
BAT_126272,-1_noise
BAT_126273,-1_noise
BAT_126278,-1_noise
BAT_126279,-1_noise
BAT_126281,-1_noise
BAT_126288,-1_noise
BAT_126292,-1_noise
BAT_126296,-1_noise
BAT_126297,-1_noise
BAT_126298,-1_noise
BAT_126299,-1_noise
BAT_126302,-1_noise
BAT_126303,-1_noise
BAT_126306,-1_noise
BAT_126307,-1_noise
BAT_126311,-1_noise
BAT_126315,-1_noise
BAT_126317,-1_noise
BAT_126319,-1_noise
BAT_126322,-1_noise
BAT_126323,-1_noise
BAT_126324,-1_noise
BAT_126325,-1_noise
BAT_126327,-1_noise
BAT_126334,-1_noise
BAT_126335,-1_noise
BAT_126340,-1_noise
BAT_126343,-1_noise
BAT_126344,-1_noise
BAT_126346,-1_noise
BAT_126348,-1_noise
BAT_126355,-1_noise
BAT_126364,-1_noise
BAT_126365,-1_noise
BAT_126366,-1_noise
BAT_126367,-1_noise
BAT_126369,-1_noise
BAT_126370,-1_noise
BAT_126372,-1_noise
BAT_126381,-1_noise
BAT_126386,-1_noise
BAT_126387,-1_noise
BAT_126388,-1_noise
BAT_126389,-1_noise
BAT_126390,-1_noise
BAT_126393,-1_noise
BAT_126394,-1_noise
BAT_126398,-1_noise
BAT_126400,-1_noise
BAT_126401,-1_noise
BAT_126402,-1_noise
BAT_126403,-1_noise
BAT_126407,-1_noise
BAT_126408,-1_noise
BAT_126418,-1_noise
BAT_126426,-1_noise
BAT_126427,-1_noise
BAT_126429,-1_noise
BAT_126430,-1_noise
BAT_126432,-1_noise
BAT_126437,-1_noise
BAT_126439,-1_noise
BAT_126440,-1_noise
BAT_126448,-1_noise
BAT_126457,-1_noise
BAT_126458,-1_noise
BAT_126459,-1_noise
BAT_126461,-1_noise
BAT_126463,-1_noise
BAT_126465,-1_noise
BAT_126469,-1_noise
BAT_126470,-1_noise
BAT_126472,-1_noise
BAT_126477,-1_noise
BAT_126479,-1_noise
BAT_126481,-1_noise
BAT_126482,-1_noise
BAT_126484,-1_noise
BAT_126487,-1_noise
BAT_126488,-1_noise
BAT_126489,-1_noise
BAT_126494,-1_noise
BAT_126495,-1_noise
BAT_126496,-1_noise
BAT_126497,-1_noise
BAT_126498,-1_noise
BAT_126499,-1_noise
BAT_126500,-1_noise
BAT_126504,-1_noise
BAT_126505,-1_noise
BAT_126507,-1_noise
BAT_126509,-1_noise
BAT_126510,-1_noise
BAT_126512,-1_noise
BAT_126515,-1_noise
BAT_126519,-1_noise
BAT_126521,-1_noise
BAT_126523,-1_noise
BAT_126525,-1_noise
BAT_126526,-1_noise
BAT_126529,-1_noise
BAT_126530,-1_noise
BAT_126532,-1_noise
BAT_126533,-1_noise
BAT_126535,-1_noise
BAT_126541,-1_noise
BAT_126543,-1_noise
BAT_126545,-1_noise
BAT_126546,-1_noise
BAT_126548,-1_noise
BAT_126551,-1_noise
BAT_126554,-1_noise
BAT_126555,-1_noise
BAT_126556,-1_noise
BAT_126557,-1_noise
BAT_126563,-1_noise
BAT_126564,-1_noise
BAT_126568,-1_noise
BAT_126569,-1_noise
BAT_126572,-1_noise
BAT_126574,-1_noise
BAT_126575,-1_noise
BAT_126576,-1_noise
BAT_126578,-1_noise
BAT_126579,-1_noise
BAT_126580,-1_noise
BAT_126583,-1_noise
BAT_126586,-1_noise
BAT_126588,-1_noise
BAT_126589,-1_noise
BAT_126595,-1_noise
BAT_126596,-1_noise
BAT_126597,-1_noise
BAT_126602,-1_noise
BAT_126603,-1_noise
BAT_126607,-1_noise
BAT_126608,-1_noise
BAT_126609,-1_noise
BAT_126610,-1_noise
BAT_126611,-1_noise
BAT_126612,-1_noise
BAT_126619,-1_noise
BAT_126620,-1_noise
BAT_126625,-1_noise
BAT_126626,-1_noise
BAT_126632,-1_noise
BAT_126639,-1_noise
BAT_126642,-1_noise
BAT_126644,-1_noise
BAT_126645,-1_noise
BAT_126646,-1_noise
BAT_126650,-1_noise
BAT_126651,-1_noise
BAT_126652,-1_noise
BAT_126653,-1_noise
BAT_126654,-1_noise
BAT_126657,-1_noise
BAT_126658,-1_noise
BAT_126662,-1_noise
BAT_126665,-1_noise
BAT_126668,-1_noise
BAT_126669,-1_noise
BAT_126672,-1_noise
BAT_126679,-1_noise
BAT_126680,-1_noise
BAT_126684,-1_noise
BAT_126685,-1_noise
BAT_126686,-1_noise
BAT_126687,-1_noise
BAT_126690,-1_noise
BAT_126691,-1_noise
BAT_126692,-1_noise
BAT_126693,-1_noise
BAT_126697,-1_noise
BAT_126699,-1_noise
BAT_126705,-1_noise
BAT_126707,-1_noise
BAT_126708,-1_noise
BAT_126709,-1_noise
BAT_126710,-1_noise
BAT_126714,-1_noise
BAT_126715,-1_noise
BAT_126716,-1_noise
BAT_126722,-1_noise
BAT_126723,-1_noise
BAT_126726,-1_noise
BAT_126727,-1_noise
BAT_126729,-1_noise
BAT_126733,-1_noise
BAT_126734,-1_noise
BAT_126736,-1_noise
BAT_126737,-1_noise
BAT_126745,-1_noise
BAT_126746,-1_noise
BAT_126747,-1_noise
BAT_126748,-1_noise
BAT_126749,-1_noise
BAT_126750,-1_noise
BAT_126751,-1_noise
BAT_126754,-1_noise
BAT_126757,-1_noise
BAT_126758,-1_noise
BAT_126759,-1_noise
BAT_126760,-1_noise
BAT_126761,-1_noise
BAT_126762,-1_noise
BAT_126763,-1_noise
BAT_126764,-1_noise
BAT_126772,-1_noise
BAT_126774,-1_noise
BAT_126777,-1_noise
BAT_126780,-1_noise
BAT_126781,-1_noise
BAT_126785,-1_noise
BAT_126786,-1_noise
BAT_126791,-1_noise
BAT_126792,-1_noise
BAT_126793,-1_noise
BAT_126794,-1_noise
BAT_126799,-1_noise
BAT_126803,-1_noise
BAT_126804,-1_noise
BAT_126805,-1_noise
BAT_126806,-1_noise
BAT_126807,-1_noise
BAT_126809,-1_noise
BAT_126813,-1_noise
BAT_126816,-1_noise
BAT_126821,-1_noise
BAT_126823,-1_noise
BAT_126825,-1_noise
BAT_126830,-1_noise
BAT_126832,-1_noise
BAT_126834,-1_noise
BAT_126841,-1_noise
BAT_126842,-1_noise
BAT_126844,-1_noise
BAT_126846,-1_noise
BAT_126849,-1_noise
BAT_126850,-1_noise
BAT_126854,-1_noise
BAT_126855,-1_noise
BAT_126856,-1_noise
BAT_126857,-1_noise
BAT_126860,-1_noise
BAT_126861,-1_noise
BAT_126862,-1_noise
BAT_126863,-1_noise
BAT_126864,-1_noise
BAT_126867,-1_noise
BAT_126868,-1_noise
BAT_126869,-1_noise
BAT_126871,-1_noise
BAT_126880,-1_noise
BAT_126881,-1_noise
BAT_126882,-1_noise
BAT_126884,-1_noise
BAT_126885,-1_noise
BAT_126887,-1_noise
BAT_126891,-1_noise
BAT_126893,-1_noise
BAT_126897,-1_noise
BAT_126898,-1_noise
BAT_126900,-1_noise
BAT_126901,-1_noise
BAT_126905,-1_noise
BAT_126906,-1_noise
BAT_126907,-1_noise
BAT_126909,-1_noise
BAT_126910,-1_noise
BAT_126913,-1_noise
BAT_126915,-1_noise
BAT_126921,-1_noise
BAT_126923,-1_noise
BAT_126924,-1_noise
BAT_126930,-1_noise
BAT_126932,-1_noise
BAT_126933,-1_noise
BAT_126937,-1_noise
BAT_126939,-1_noise
BAT_126941,-1_noise
BAT_126945,-1_noise
BAT_126946,-1_noise
BAT_126950,-1_noise
BAT_126952,-1_noise
BAT_126953,-1_noise
BAT_126954,-1_noise
BAT_126955,-1_noise
BAT_126957,-1_noise
BAT_126958,-1_noise
BAT_126959,-1_noise
BAT_126963,-1_noise
BAT_126968,-1_noise
BAT_126969,-1_noise
BAT_126970,-1_noise
BAT_126971,-1_noise
BAT_126973,-1_noise
BAT_126974,-1_noise
BAT_126975,-1_noise
BAT_126976,-1_noise
BAT_126977,-1_noise
BAT_126979,-1_noise
BAT_126980,-1_noise
BAT_126982,-1_noise
BAT_126986,-1_noise
BAT_126987,-1_noise
BAT_126989,-1_noise
BAT_126993,-1_noise
BAT_126996,-1_noise
BAT_126999,-1_noise
BAT_127001,-1_noise
BAT_127002,-1_noise
BAT_127003,-1_noise
BAT_127017,-1_noise
BAT_127018,-1_noise
BAT_127020,-1_noise
BAT_127022,-1_noise
BAT_127024,-1_noise
BAT_127027,-1_noise
BAT_127028,-1_noise
BAT_127030,-1_noise
BAT_127031,-1_noise
BAT_127032,-1_noise
BAT_127035,-1_noise
BAT_127036,-1_noise
BAT_127037,-1_noise
BAT_127038,-1_noise
BAT_127039,-1_noise
BAT_127040,-1_noise
BAT_127042,-1_noise
BAT_127043,-1_noise
BAT_127044,-1_noise
BAT_127045,-1_noise
BAT_127046,-1_noise
BAT_127059,-1_noise
BAT_127060,-1_noise
BAT_127061,-1_noise
BAT_127062,-1_noise
BAT_127063,-1_noise
BAT_127066,-1_noise
BAT_127067,-1_noise
BAT_127069,-1_noise
BAT_127070,-1_noise
BAT_127071,-1_noise
BAT_127072,-1_noise
BAT_127073,-1_noise
BAT_127074,-1_noise
BAT_127081,-1_noise
BAT_127082,-1_noise
BAT_127083,-1_noise
BAT_127084,-1_noise
BAT_127085,-1_noise
BAT_127087,-1_noise
BAT_127089,-1_noise
BAT_127094,-1_noise
BAT_127095,-1_noise
BAT_127096,-1_noise
BAT_127099,-1_noise
BAT_127100,-1_noise
BAT_127101,-1_noise
BAT_127102,-1_noise
BAT_127103,-1_noise
BAT_127104,-1_noise
BAT_127106,-1_noise
BAT_127109,-1_noise
BAT_127111,-1_noise
BAT_127112,-1_noise
BAT_127116,-1_noise
BAT_127124,-1_noise
BAT_127126,-1_noise
BAT_127127,-1_noise
BAT_127132,-1_noise
BAT_127133,-1_noise
BAT_127134,-1_noise
BAT_127140,-1_noise
BAT_127141,-1_noise
BAT_127143,-1_noise
BAT_127145,-1_noise
BAT_127148,-1_noise
BAT_127149,-1_noise
BAT_127151,-1_noise
BAT_127153,-1_noise
BAT_127154,-1_noise
BAT_127160,-1_noise
BAT_127164,-1_noise
BAT_127169,-1_noise
BAT_127171,-1_noise
BAT_127173,-1_noise
BAT_127177,-1_noise
BAT_127179,-1_noise
BAT_127183,-1_noise
BAT_127187,-1_noise
BAT_127190,-1_noise
BAT_127191,-1_noise
BAT_127195,-1_noise
BAT_127196,-1_noise
BAT_127197,-1_noise
BAT_127200,-1_noise
BAT_127201,-1_noise
BAT_127207,-1_noise
BAT_127208,-1_noise
BAT_127209,-1_noise
BAT_127210,-1_noise
BAT_127215,-1_noise
BAT_127217,-1_noise
BAT_127218,-1_noise
BAT_127219,-1_noise
BAT_127220,-1_noise
BAT_127221,-1_noise
BAT_127222,-1_noise
BAT_127223,-1_noise
BAT_127225,-1_noise
BAT_127227,-1_noise
BAT_127230,-1_noise
BAT_127232,-1_noise
BAT_127233,-1_noise
BAT_127235,-1_noise
BAT_127236,-1_noise
BAT_127237,-1_noise
BAT_127242,-1_noise
BAT_127243,-1_noise
BAT_127244,-1_noise
BAT_127247,-1_noise
BAT_127249,-1_noise
BAT_127250,-1_noise
BAT_127251,-1_noise
BAT_127253,-1_noise
BAT_127261,-1_noise
BAT_127263,-1_noise
BAT_127264,-1_noise
BAT_127265,-1_noise
BAT_127266,-1_noise
BAT_127271,-1_noise
BAT_127278,-1_noise
BAT_127279,-1_noise
BAT_127280,-1_noise
BAT_127281,-1_noise
BAT_127282,-1_noise
BAT_127284,-1_noise
BAT_127286,-1_noise
BAT_127290,-1_noise
BAT_127292,-1_noise
BAT_127294,-1_noise
BAT_127295,-1_noise
BAT_127298,-1_noise
BAT_127300,-1_noise
BAT_127301,-1_noise
BAT_127302,-1_noise
BAT_127303,-1_noise
BAT_127305,-1_noise
BAT_127307,-1_noise
BAT_127308,-1_noise
BAT_127310,-1_noise
BAT_127315,-1_noise
BAT_127317,-1_noise
BAT_127318,-1_noise
BAT_127320,-1_noise
BAT_127321,-1_noise
BAT_127323,-1_noise
BAT_127325,-1_noise
BAT_127327,-1_noise
BAT_127329,-1_noise
BAT_127331,-1_noise
BAT_127334,-1_noise
BAT_127337,-1_noise
BAT_127338,-1_noise
BAT_127339,-1_noise
BAT_127340,-1_noise
BAT_127341,-1_noise
BAT_127345,-1_noise
BAT_127346,-1_noise
BAT_127348,-1_noise
BAT_127349,-1_noise
BAT_127350,-1_noise
BAT_127353,-1_noise
BAT_127354,-1_noise
BAT_127355,-1_noise
BAT_127356,-1_noise
BAT_127359,-1_noise
BAT_127360,-1_noise
BAT_127361,-1_noise
BAT_127362,-1_noise
BAT_127363,-1_noise
BAT_127364,-1_noise
BAT_127371,-1_noise
BAT_127372,-1_noise
BAT_127374,-1_noise
BAT_127375,-1_noise
BAT_127378,-1_noise
BAT_127379,-1_noise
BAT_127381,-1_noise
BAT_127384,-1_noise
BAT_127385,-1_noise
BAT_127386,-1_noise
BAT_127387,-1_noise
BAT_127393,-1_noise
BAT_127399,-1_noise
BAT_127401,-1_noise
BAT_127402,-1_noise
BAT_127403,-1_noise
BAT_127412,-1_noise
BAT_127414,-1_noise
BAT_127418,-1_noise
BAT_127420,-1_noise
BAT_127421,-1_noise
BAT_127422,-1_noise
BAT_127426,-1_noise
BAT_127429,-1_noise
BAT_127430,-1_noise
BAT_127431,-1_noise
BAT_127432,-1_noise
BAT_127436,-1_noise
BAT_127438,-1_noise
BAT_127439,-1_noise
BAT_127440,-1_noise
BAT_127448,-1_noise
BAT_127450,-1_noise
BAT_127452,-1_noise
BAT_127454,-1_noise
BAT_127455,-1_noise
BAT_127456,-1_noise
BAT_127458,-1_noise
BAT_127459,-1_noise
BAT_127460,-1_noise
BAT_127467,-1_noise
BAT_127469,-1_noise
BAT_127470,-1_noise
BAT_127471,-1_noise
BAT_127472,-1_noise
BAT_127473,-1_noise
BAT_127474,-1_noise
BAT_127476,-1_noise
BAT_127477,-1_noise
BAT_127478,-1_noise
BAT_127479,-1_noise
BAT_127481,-1_noise
BAT_127489,-1_noise
BAT_127490,-1_noise
BAT_127492,-1_noise
BAT_127498,-1_noise
BAT_127499,-1_noise
BAT_127504,-1_noise
BAT_127512,-1_noise
BAT_127513,-1_noise
BAT_127517,-1_noise
BAT_127522,-1_noise
BAT_127526,-1_noise
BAT_127533,-1_noise
BAT_127534,-1_noise
BAT_127541,-1_noise
BAT_127545,-1_noise
BAT_127547,-1_noise
BAT_127551,-1_noise
BAT_127552,-1_noise
BAT_127565,-1_noise
BAT_127567,-1_noise
BAT_127568,-1_noise
BAT_127571,-1_noise
BAT_127572,-1_noise
BAT_127575,-1_noise
BAT_127577,-1_noise
BAT_127579,-1_noise
BAT_127582,-1_noise
BAT_127584,-1_noise
BAT_127585,-1_noise
BAT_127587,-1_noise
BAT_127598,-1_noise
BAT_127599,-1_noise
BAT_127604,-1_noise
BAT_127608,-1_noise
BAT_127609,-1_noise
BAT_127610,-1_noise
BAT_127611,-1_noise
BAT_127614,-1_noise
BAT_127617,-1_noise
BAT_127618,-1_noise
BAT_127621,-1_noise
BAT_127622,-1_noise
BAT_127628,-1_noise
BAT_127631,-1_noise
BAT_127635,-1_noise
BAT_127639,-1_noise
BAT_127640,-1_noise
BAT_127641,-1_noise
BAT_127642,-1_noise
BAT_127644,-1_noise
BAT_127645,-1_noise
BAT_127646,-1_noise
BAT_127653,-1_noise
BAT_127656,-1_noise
BAT_127657,-1_noise
BAT_127658,-1_noise
BAT_127659,-1_noise
BAT_127660,-1_noise
BAT_127661,-1_noise
BAT_127662,-1_noise
BAT_127664,-1_noise
BAT_127665,-1_noise
BAT_127666,-1_noise
BAT_127668,-1_noise
BAT_127669,-1_noise
BAT_127670,-1_noise
BAT_127671,-1_noise
BAT_127672,-1_noise
BAT_127673,-1_noise
BAT_127675,-1_noise
BAT_127681,-1_noise
BAT_127682,-1_noise
BAT_127684,-1_noise
BAT_127689,-1_noise
BAT_127690,-1_noise
BAT_127692,-1_noise
BAT_127695,-1_noise
BAT_127698,-1_noise
BAT_127700,-1_noise
BAT_127702,-1_noise
BAT_127704,-1_noise
BAT_127706,-1_noise
BAT_127707,-1_noise
BAT_127708,-1_noise
BAT_127712,-1_noise
BAT_127715,-1_noise
BAT_127716,-1_noise
BAT_127721,-1_noise
BAT_127722,-1_noise
BAT_127724,-1_noise
BAT_127726,-1_noise
BAT_127727,-1_noise
BAT_127730,-1_noise
BAT_127731,-1_noise
BAT_127732,-1_noise
BAT_127737,-1_noise
BAT_127743,-1_noise
BAT_127744,-1_noise
BAT_127749,-1_noise
BAT_127758,-1_noise
BAT_127759,-1_noise
BAT_127761,-1_noise
BAT_127762,-1_noise
BAT_127764,-1_noise
BAT_127765,-1_noise
BAT_127766,-1_noise
BAT_127768,-1_noise
BAT_127769,-1_noise
BAT_127770,-1_noise
BAT_127771,-1_noise
BAT_127773,-1_noise
BAT_127775,-1_noise
BAT_127776,-1_noise
BAT_127777,-1_noise
BAT_127778,-1_noise
BAT_127783,-1_noise
BAT_127784,-1_noise
BAT_127788,-1_noise
BAT_127790,-1_noise
BAT_127796,-1_noise
BAT_127799,-1_noise
BAT_127800,-1_noise
BAT_127801,-1_noise
BAT_127803,-1_noise
BAT_127804,-1_noise
BAT_127805,-1_noise
BAT_127808,-1_noise
BAT_127809,-1_noise
BAT_127811,-1_noise
BAT_127812,-1_noise
BAT_127815,-1_noise
BAT_127816,-1_noise
BAT_127820,-1_noise
BAT_127827,-1_noise
BAT_127829,-1_noise
BAT_127830,-1_noise
BAT_127831,-1_noise
BAT_127832,-1_noise
BAT_127833,-1_noise
BAT_127837,-1_noise
BAT_127841,-1_noise
BAT_127843,-1_noise
BAT_127846,-1_noise
BAT_127847,-1_noise
BAT_127848,-1_noise
BAT_127849,-1_noise
BAT_127850,-1_noise
BAT_127851,-1_noise
BAT_127852,-1_noise
BAT_127854,-1_noise
BAT_127855,-1_noise
BAT_127860,-1_noise
BAT_127863,-1_noise
BAT_127864,-1_noise
BAT_127865,-1_noise
BAT_127867,-1_noise
BAT_127870,-1_noise
BAT_127873,-1_noise
BAT_127874,-1_noise
BAT_127875,-1_noise
BAT_127883,-1_noise
BAT_127885,-1_noise
BAT_127887,-1_noise
BAT_127888,-1_noise
BAT_127890,-1_noise
BAT_127891,-1_noise
BAT_127893,-1_noise
BAT_127894,-1_noise
BAT_127895,-1_noise
BAT_127898,-1_noise
BAT_127900,-1_noise
BAT_127903,-1_noise
BAT_127905,-1_noise
BAT_127906,-1_noise
BAT_127907,-1_noise
BAT_127908,-1_noise
BAT_127909,-1_noise
BAT_127911,-1_noise
BAT_127912,-1_noise
BAT_127915,-1_noise
BAT_127917,-1_noise
BAT_127925,-1_noise
BAT_127928,-1_noise
BAT_127929,-1_noise
BAT_127930,-1_noise
BAT_127935,-1_noise
BAT_127936,-1_noise
BAT_127937,-1_noise
BAT_127941,-1_noise
BAT_127943,-1_noise
BAT_127944,-1_noise
BAT_127949,-1_noise
BAT_127950,-1_noise
BAT_127952,-1_noise
BAT_127956,-1_noise
BAT_127957,-1_noise
BAT_127958,-1_noise
BAT_127959,-1_noise
BAT_127960,-1_noise
BAT_127962,-1_noise
BAT_127963,-1_noise
BAT_127964,-1_noise
BAT_127969,-1_noise
BAT_127971,-1_noise
BAT_127974,-1_noise
BAT_127978,-1_noise
BAT_127979,-1_noise
BAT_127980,-1_noise
BAT_127988,-1_noise
BAT_127993,-1_noise
BAT_127994,-1_noise
BAT_127996,-1_noise
BAT_127998,-1_noise
BAT_128003,-1_noise
BAT_128008,-1_noise
BAT_128010,-1_noise
BAT_128011,-1_noise
BAT_128016,-1_noise
BAT_128017,-1_noise
BAT_128018,-1_noise
BAT_128020,-1_noise
BAT_128021,-1_noise
BAT_128023,-1_noise
BAT_128024,-1_noise
BAT_128036,-1_noise
BAT_128041,-1_noise
BAT_128043,-1_noise
BAT_128046,-1_noise
BAT_128051,-1_noise
BAT_128053,-1_noise
BAT_128055,-1_noise
BAT_128056,-1_noise
BAT_128084,-1_noise
BAT_128085,-1_noise
BAT_128087,-1_noise
BAT_128088,-1_noise
BAT_128089,-1_noise
BAT_128090,-1_noise
BAT_128095,-1_noise
BAT_128096,-1_noise
BAT_128101,-1_noise
BAT_128107,-1_noise
BAT_128110,-1_noise
BAT_128113,-1_noise
BAT_128114,-1_noise
BAT_128117,-1_noise
BAT_128119,-1_noise
BAT_128120,-1_noise
BAT_128121,-1_noise
BAT_128123,-1_noise
BAT_128125,-1_noise
BAT_128127,-1_noise
BAT_128129,-1_noise
BAT_128130,-1_noise
BAT_128131,-1_noise
BAT_128133,-1_noise
BAT_128136,-1_noise
BAT_128140,-1_noise
BAT_128147,-1_noise
BAT_128148,-1_noise
BAT_128149,-1_noise
BAT_128151,-1_noise
BAT_128154,-1_noise
BAT_128164,-1_noise
BAT_128167,-1_noise
BAT_128169,-1_noise
BAT_128170,-1_noise
BAT_128174,-1_noise
BAT_128178,-1_noise
BAT_128180,-1_noise
BAT_128183,-1_noise
BAT_128185,-1_noise
BAT_128186,-1_noise
BAT_128187,-1_noise
BAT_128191,-1_noise
BAT_128192,-1_noise
BAT_128194,-1_noise
BAT_128197,-1_noise
BAT_128199,-1_noise
BAT_128201,-1_noise
BAT_128202,-1_noise
BAT_128203,-1_noise
BAT_128205,-1_noise
BAT_128207,-1_noise
BAT_128208,-1_noise
BAT_128209,-1_noise
BAT_128210,-1_noise
BAT_128211,-1_noise
BAT_128216,-1_noise
BAT_128223,-1_noise
BAT_128224,-1_noise
BAT_128227,-1_noise
BAT_128228,-1_noise
BAT_128235,-1_noise
BAT_128238,-1_noise
BAT_128241,-1_noise
BAT_128242,-1_noise
BAT_128243,-1_noise
BAT_128246,-1_noise
BAT_128250,-1_noise
BAT_128251,-1_noise
BAT_128252,-1_noise
BAT_128253,-1_noise
BAT_128254,-1_noise
BAT_128256,-1_noise
